tq:q,ts:s,overlap
t13388:c1,t3295059:c3,36
t13388:c1,t3690030:c0,31
t13388:c1,t4048039:c0,35
t13388:c1,t4237792:c0,68
t13388:c1,t4358853:c0,4
t13388:c1,t4387083:c1,5
t13388:c1,t4387083:c3,37
t13388:c1,t4746517:c0,22
t13388:c1,t4854762:c0,6
t13388:c1,t5063412:c4,1
t13388:c1,t5129968:c0,1
t13388:c1,t5517316:c2,33
t13388:c1,t582563:c0,1
t13388:c1,t582563:c1,19
t13388:c1,t7310667:c0,20
t13388:c1,t7334860:c1,20
t13388:c1,t785881:c0,67
t13388:c1,t8023712:c3,31
t13388:c1,t8023712:c4,1
t13388:c1,t8081154:c0,68
t13388:c1,t8269220:c0,25
t13388:c1,t8941086:c4,1
t13388:c1,t9184065:c4,1
t13388:c1,t9203744:c0,4
t13388:c1,t9373081:c0,46
t13388:c1,t952551:c0,72
t13388:c1,t8700709:c2,1
t13388:c1,t8700709:c3,1
t13388:c1,t10123484:c4,1
t13388:c1,t1085579:c0,63
t13388:c1,t1133209:c0,10
t13388:c1,t1224543:c2,37
t13388:c1,t1309567:c0,40
t13388:c1,t1683871:c0,1
t13388:c1,t1683871:c2,58
t13388:c1,t2078909:c0,82
t13388:c1,t2218323:c4,1
t13388:c1,t2685909:c0,15
t13388:c1,t293084:c0,54
t13388:c1,t3103958:c0,69
t13388:c1,t3333417:c1,13
t13388:c1,t3333417:c2,12
t13388:c1,t3350268:c4,1
t13388:c1,t3553910:c4,1
t13388:c1,t3685616:c1,23
t13388:c1,t3685616:c2,12
t13388:c1,t4059781:c0,73
t13388:c1,t4247558:c0,54
t13388:c1,t4490020:c1,1
t13388:c1,t4811582:c4,1
t13388:c1,t4895760:c0,31
t13388:c1,t5229366:c3,31
t13388:c1,t5229366:c4,1
t13388:c1,t5407894:c1,1
t13388:c1,t5562157:c0,11
t13388:c1,t5712479:c0,39
t13388:c1,t5813457:c1,1
t13388:c1,t64353:c4,1
t13388:c1,t6817097:c0,20
t13388:c1,t6827480:c0,81
t13388:c1,t6932615:c4,1
t13388:c1,t6972549:c0,82
t13388:c1,t7920387:c0,18
t13388:c1,t8116718:c2,37
t13388:c1,t8380830:c0,20
t13388:c1,t8403369:c0,27
t13388:c1,t8512291:c0,25
t13388:c1,t9230509:c0,22
t13388:c1,t9295839:c0,37
t13388:c1,t9697980:c0,35
t13388:c1,t9740446:c1,18
t13388:c1,t9740446:c2,10
t13388:c1,t10225728:c0,49
t13388:c1,t1218059:c1,11
t13388:c1,t1218059:c2,44
t13388:c1,t1218059:c3,34
t13388:c1,t1276527:c0,4
t13388:c1,t1276527:c2,2
t13388:c1,t1296201:c0,11
t13388:c1,t1492409:c0,20
t13388:c1,t1492409:c2,14
t13388:c1,t1493212:c0,29
t13388:c1,t153249:c0,29
t13388:c1,t1611181:c7,37
t13388:c1,t1656697:c0,70
t13388:c1,t2081443:c0,31
t13388:c1,t2236717:c0,28
t13388:c1,t2462362:c0,73
t13388:c1,t2807626:c0,35
t13388:c1,t2992888:c0,1
t13388:c1,t2992888:c2,1
t13388:c1,t3207665:c3,47
t13388:c1,t3207665:c4,1
t13388:c1,t3248581:c0,34
t13388:c1,t3278546:c0,18
t13388:c1,t3429711:c0,10
t13388:c1,t3678421:c0,71
t13388:c1,t3687181:c0,54
t13388:c1,t3828164:c0,58
t13388:c1,t3837892:c0,67
t13388:c1,t388319:c0,39
t13388:c1,t4016900:c0,54
t13388:c1,t4274292:c0,29
t13388:c1,t4285684:c0,65
t13388:c1,t4342260:c0,85
t13388:c1,t4788910:c1,18
t13388:c1,t4788910:c2,9
t13388:c1,t5133321:c0,83
t13388:c1,t5498967:c1,1
t13388:c1,t5507445:c0,71
t13388:c1,t5552800:c0,29
t13388:c1,t5755806:c0,3
t13388:c1,t5760189:c0,29
t13388:c1,t5879266:c3,67
t13388:c1,t5879266:c4,2
t13388:c1,t5940606:c0,83
t13388:c1,t5980613:c3,31
t13388:c1,t5980613:c4,1
t13388:c1,t5981839:c0,4
t13388:c1,t5981839:c2,2
t13388:c1,t6449075:c0,20
t13388:c1,t6977621:c0,3
t13388:c1,t7107284:c0,53
t13388:c1,t7258489:c0,11
t13388:c1,t7467300:c0,80
t13388:c1,t7491525:c0,13
t13388:c1,t7491525:c6,64
t13388:c1,t7491525:c7,7
t13388:c1,t7491525:c8,1
t13388:c1,t7552063:c0,29
t13388:c1,t8035289:c1,15
t13388:c1,t8035289:c2,10
t13388:c1,t8054442:c0,29
t13388:c1,t8201636:c0,82
t13388:c1,t8891993:c4,1
t13388:c1,t8975586:c3,33
t13388:c1,t8975586:c4,1
t13388:c1,t9097496:c1,12
t13388:c1,t9540451:c0,1
t13388:c1,t954394:c1,8
t13388:c1,t954394:c2,25
t13388:c1,t954394:c3,33
t13388:c1,t9633321:c1,21
t13388:c1,t9633321:c2,11
t13388:c1,t10005814:c0,35
t13388:c1,t10005814:c2,39
t13388:c1,t10005814:c4,33
t13388:c1,t10056102:c0,26
t13388:c1,t102365:c0,72
t13388:c1,t102365:c2,78
t13388:c1,t102365:c4,35
t13388:c1,t2090130:c4,8
t13388:c1,t2682035:c0,22
t13388:c1,t2682035:c2,20
t13388:c1,t2682035:c4,17
t13388:c1,t3265765:c3,39
t13388:c1,t3265765:c4,1
t13388:c1,t3422763:c0,45
t13388:c1,t3422763:c2,28
t13388:c1,t3422763:c4,38
t13388:c1,t3504353:c0,4
t13388:c1,t3729280:c0,81
t13388:c1,t3729280:c4,34
t13388:c1,t3865734:c4,1
t13388:c1,t3968182:c4,1
t13388:c1,t407041:c1,8
t13388:c1,t407041:c3,36
t13388:c1,t4139008:c0,5
t13388:c1,t4139008:c1,1
t13388:c1,t4139008:c2,18
t13388:c1,t4532504:c1,16
t13388:c1,t4532504:c2,12
t13388:c1,t4729577:c0,7
t13388:c1,t4729577:c2,5
t13388:c1,t4729577:c4,8
t13388:c1,t4793846:c2,82
t13388:c1,t4793846:c4,68
t13388:c1,t480403:c0,33
t13388:c1,t480403:c2,33
t13388:c1,t480403:c4,27
t13388:c1,t4824865:c0,4
t13388:c1,t4824865:c1,24
t13388:c1,t4914166:c1,11
t13388:c1,t5067905:c3,14
t13388:c1,t5067905:c4,1
t13388:c1,t5288939:c4,82
t13388:c1,t537686:c0,78
t13388:c1,t537686:c2,76
t13388:c1,t5722152:c5,75
t13388:c1,t5822367:c4,1
t13388:c1,t6174996:c2,3
t13388:c1,t6174996:c5,1
t13388:c1,t6174996:c6,1
t13388:c1,t6200326:c0,24
t13388:c1,t6200326:c2,33
t13388:c1,t6200326:c4,26
t13388:c1,t6540177:c5,19
t13388:c1,t6679155:c0,69
t13388:c1,t6704953:c0,4
t13388:c1,t6704953:c1,24
t13388:c1,t6923471:c3,33
t13388:c1,t6923471:c4,2
t13388:c1,t7062870:c4,1
t13388:c1,t715296:c2,32
t13388:c1,t7262668:c2,31
t13388:c1,t8285286:c1,1
t13388:c1,t8421351:c7,13
t13388:c1,t8739005:c1,11
t13388:c1,t9318655:c0,77
t13388:c1,t10005311:c6,36
t13388:c1,t10006268:c2,4
t13388:c1,t10006521:c7,3
t13388:c1,t10008626:c4,33
t13388:c1,t10009500:c0,24
t13388:c1,t10009948:c1,11
t13388:c1,t10010944:c0,27
t13388:c1,t10010944:c2,1
t13388:c1,t10011464:c2,4
t13388:c1,t10013798:c2,1
t13388:c1,t10015918:c1,7
t13388:c1,t10016186:c0,49
t13388:c1,t10016186:c5,6
t13388:c1,t10017872:c3,2
t13388:c1,t10020142:c1,19
t13388:c1,t10020142:c3,10
t13388:c1,t10020142:c4,14
t13388:c1,t10027950:c2,26
t13388:c1,t10033230:c0,24
t13388:c1,t10038844:c1,12
t13388:c1,t10045688:c1,5
t13388:c1,t10052519:c0,46
t13388:c1,t10054417:c0,24
t13388:c1,t10054842:c1,2
t13388:c1,t1005825:c1,21
t13388:c1,t10060391:c3,4
t13388:c1,t10060391:c4,25
t13388:c1,t10063193:c0,63
t13388:c1,t10063193:c1,11
t13388:c1,t10064320:c0,5
t13388:c1,t10064461:c2,18
t13388:c1,t10064580:c1,9
t13388:c1,t10073920:c0,30
t13388:c1,t10074177:c0,24
t13388:c1,t10084353:c4,5
t13388:c1,t10087234:c1,3
t13388:c1,t10092083:c2,26
t13388:c1,t10093183:c0,24
t13388:c1,t10093966:c4,13
t13388:c1,t10094310:c0,76
t13388:c1,t10099842:c0,72
t13388:c1,t10103894:c0,24
t13388:c1,t10105716:c7,2
t13388:c1,t10106207:c1,23
t13388:c1,t10107556:c3,37
t13388:c1,t1011006:c1,3
t13388:c1,t10110142:c1,2
t13388:c1,t10110599:c1,5
t13388:c1,t10112866:c0,19
t13388:c1,t10115058:c3,31
t13388:c1,t10115058:c4,14
t13388:c1,t1011515:c1,8
t13388:c1,t10120007:c3,16
t13388:c1,t10120007:c4,17
t13388:c1,t10121985:c0,22
t13388:c1,t10126952:c0,7
t13388:c1,t10126952:c1,5
t13388:c1,t10126952:c2,7
t13388:c1,t10126952:c4,27
t13388:c1,t10132236:c0,24
t13388:c1,t1013430:c1,2
t13388:c1,t10138978:c3,21
t13388:c1,t10145209:c4,12
t13388:c1,t10151197:c1,18
t13388:c1,t10160664:c0,24
t13388:c1,t10161197:c0,24
t13388:c1,t10163321:c3,43
t13388:c1,t10163321:c4,28
t13388:c1,t10165556:c5,6
t13388:c1,t10165570:c0,24
t13388:c1,t10167605:c2,5
t13388:c1,t10172186:c6,38
t13388:c1,t10172200:c4,21
t13388:c1,t10178239:c8,1
t13388:c1,t10188143:c1,8
t13388:c1,t10194873:c0,34
t13388:c1,t10197560:c0,46
t13388:c1,t10197692:c1,9
t13388:c1,t10198051:c1,36
t13388:c1,t10198051:c2,7
t13388:c1,t10203240:c0,24
t13388:c1,t10203901:c0,24
t13388:c1,t1020821:c0,4
t13388:c1,t10217130:c1,1
t13388:c1,t10217268:c0,24
t13388:c1,t10217799:c2,1
t13388:c1,t10225422:c1,19
t13388:c1,t10229053:c1,28
t13388:c1,t10229053:c9,10
t13388:c1,t10235239:c1,1
t13388:c1,t10238351:c4,2
t13388:c1,t10238561:c4,3
t13388:c1,t10244859:c3,26
t13388:c1,t10244859:c15,1
t13388:c1,t10245990:c2,14
t13388:c1,t10249113:c1,12
t13388:c1,t10253959:c7,3
t13388:c1,t10254257:c6,0
t13388:c1,t10254257:c7,25
t13388:c1,t10256044:c5,18
t13388:c1,t10258495:c2,1
t13388:c1,t10258980:c4,39
t13388:c1,t10262247:c0,7
t13388:c1,t10266807:c0,18
t13388:c1,t10267253:c0,24
t13388:c1,t10271693:c3,2
t13388:c1,t10276611:c4,3
t13388:c1,t10279155:c4,35
t13388:c1,t10280151:c1,29
t13388:c1,t10280151:c10,8
t13388:c1,t102817:c1,1
t13388:c1,t10283276:c1,1
t13388:c1,t10288936:c1,3
t13388:c1,t10290406:c1,1
t13388:c1,t10290501:c0,8
t13388:c1,t10291511:c1,32
t13388:c1,t10292621:c2,11
t13388:c1,t10294583:c1,3
t13388:c1,t10296321:c0,5
t13388:c1,t10296658:c2,2
t13388:c1,t10297770:c0,21
t15192:c0,t8614580:c0,96
t15192:c0,t4542234:c1,96
t15192:c0,t6359497:c8,93
t15192:c0,t8700709:c3,89
t15192:c0,t4490020:c1,97
t15192:c0,t5407894:c1,95
t15192:c0,t5813457:c1,95
t15192:c0,t2992888:c2,98
t15192:c0,t5498967:c1,97
