tq:q,ts:s,overlap
t3967:c0,t10160664:c0,5
t3967:c0,t10161197:c0,5
t3967:c0,t10165570:c0,5
t3967:c0,t10203240:c0,5
t3967:c0,t10203901:c0,5
t3967:c0,t10217268:c0,5
t3967:c0,t10267253:c0,5
t3967:c0,t8951244:c0,6
t3967:c0,t2218323:c3,1
t3967:c0,t1381007:c3,1
t3967:c0,t1276527:c2,11
t3967:c0,t5981839:c2,11
t3967:c0,t8212125:c0,4
t3967:c0,t7396483:c6,1
t3967:c0,t1011006:c0,2
t3967:c0,t3678421:c0,1
t3967:c0,t6322312:c3,1
t3967:c0,t1019280:c3,2
t3967:c0,t4358853:c1,2
t3967:c0,t9203744:c1,2
t3967:c0,t2462362:c0,11
t3967:c0,t10198233:c1,1
t3967:c0,t5374414:c0,1
t3967:c0,t8023712:c0,1
t3967:c0,t6923471:c0,1
t3967:c0,t6359497:c2,1
t3967:c0,t6977621:c3,1
t3967:c0,t8391425:c3,2
t3967:c0,t6887888:c0,2
t3967:c0,t5321914:c3,1
t3967:c0,t10100068:c0,1
t3967:c0,t1224543:c0,1
t3967:c0,t6711631:c6,3
t3967:c0,t2899292:c2,1
t3967:c0,t6923471:c1,1
t3967:c0,t7408743:c2,1
t3967:c0,t10275857:c0,2
t3967:c0,t10236058:c4,1
t3967:c0,t4978186:c5,3
t3967:c0,t8477228:c0,1
t3967:c0,t7557232:c6,2
t3967:c0,t9355764:c1,1
t3967:c0,t10020142:c4,1
t3967:c0,t7334860:c3,1
t3967:c0,t10052876:c3,1
t3967:c0,t6959936:c2,1
t3967:c0,t423752:c0,1
t3967:c0,t8070271:c0,4
t3967:c0,t5354983:c0,1
t3967:c0,t1888630:c0,3
t3967:c0,t4490334:c0,1
t3967:c0,t3391192:c0,5
t3967:c0,t4341769:c1,1
t3967:c0,t5712479:c0,10
t3967:c0,t7600072:c3,1
t3967:c0,t6506164:c3,1
t3967:c0,t7067197:c2,1
t3967:c0,t5822036:c2,1
t3967:c0,t9184065:c1,1
t3967:c0,t10033560:c0,2
t3967:c0,t9099666:c0,1
t3967:c0,t10105716:c7,1
t3967:c0,t952551:c0,1
t3967:c0,t8404423:c0,2
t3967:c0,t6209022:c0,1
t3967:c0,t10124629:c1,3
t3967:c0,t10121985:c0,1
t3967:c0,t1381007:c2,1
t3967:c0,t9816392:c0,1
t3967:c0,t6581779:c0,1
t3967:c0,t2122609:c0,1
t3967:c0,t4867951:c0,1
t3967:c0,t7645457:c0,1
t3967:c0,t3274228:c0,1
t3967:c0,t8715124:c0,1
t3967:c0,t9740446:c0,1
t3967:c0,t1218059:c0,1
t3967:c0,t4788910:c0,1
t3967:c0,t4532504:c0,1
t3967:c0,t3422763:c0,3
t3967:c0,t10207037:c0,1
t3967:c0,t3422763:c4,5
t3967:c0,t6119143:c3,1
t3967:c0,t7653017:c3,1
t3967:c0,t9355764:c6,1
t3967:c0,t8404423:c4,1
t3967:c0,t10274752:c0,1
t3967:c0,t8562624:c0,1
t3967:c0,t7491525:c6,1
t3967:c0,t10006268:c2,1
t3967:c0,t6934312:c0,4
t3967:c0,t1005825:c1,3
t3967:c0,t3265765:c3,2
t3967:c0,t10245990:c8,1
t3967:c0,t10245990:c9,1
t3967:c0,t10063193:c0,1
t3967:c0,t10006268:c3,1
t3967:c0,t1381007:c7,1
t3967:c0,t480403:c0,1
t3967:c0,t10123484:c2,1
t3967:c0,t3383237:c3,3
t3967:c0,t50667:c0,3
t3967:c0,t50667:c2,3
t3967:c0,t10225422:c1,1
t3967:c0,t6769670:c1,3
t3967:c0,t3144709:c1,1
t3967:c0,t5374414:c1,1
t3967:c0,t50667:c4,1
t3967:c0,t10217799:c2,1
t3967:c0,t10020142:c3,1
t3967:c0,t10194873:c0,1
t3967:c0,t10235740:c0,1
t3967:c0,t3672929:c0,6
t3967:c0,t5903373:c0,1
t3967:c0,t1224543:c4,1
t3967:c0,t7491525:c0,2
t3967:c0,t9018020:c3,2
t3967:c0,t10027950:c2,1
t3967:c0,t10064461:c2,2
t3967:c0,t6198259:c5,2
t3967:c0,t10240354:c5,1
t3967:c0,t5229366:c2,1
t3967:c0,t9184065:c0,1
t3967:c0,t1493212:c4,1
t3967:c0,t153249:c4,1
t3967:c0,t4274292:c4,1
t3967:c0,t5552800:c4,1
t3967:c0,t7552063:c4,1
t3967:c0,t8054442:c4,1
t3967:c0,t1043440:c2,2
t3967:c0,t8421351:c1,6
t3967:c0,t1828015:c2,1
t3967:c0,t1296201:c5,1
t3967:c0,t1659746:c4,1
t3967:c0,t1381007:c4,1
t3967:c0,t1020669:c0,1
t3967:c0,t5063412:c0,2
t3967:c0,t4933192:c0,1
t3967:c0,t9318655:c2,2
t3967:c0,t4933192:c4,1
t3967:c0,t6200326:c4,6
t3967:c0,t5229366:c0,1
t3967:c0,t6200326:c2,8
t3967:c0,t5756420:c1,4
t3967:c0,t9099666:c2,5
t3967:c0,t2081443:c0,1
t3967:c0,t9099666:c4,3
t3967:c0,t8399433:c0,1
t3967:c0,t6506164:c4,1
t3967:c0,t753336:c0,4
t3967:c0,t7973360:c0,3
t3967:c0,t2682035:c2,1
t3967:c0,t4420155:c4,1
t3967:c0,t3687181:c0,1
t3967:c0,t3350268:c0,5
t3967:c0,t5874053:c2,4
t3967:c0,t1276527:c1,3
t3967:c0,t5981839:c1,3
t3967:c0,t8370264:c0,1
t3967:c0,t9297861:c2,2
t3967:c0,t1357933:c2,1
t3967:c0,t10099842:c2,1
t3967:c0,t8714955:c0,1
t3967:c0,t10010944:c2,1
t3967:c0,t10165556:c5,1
t3967:c0,t9626868:c2,1
t3967:c0,t8737262:c1,1
t3967:c0,t7319715:c1,1
t3967:c0,t9205827:c1,1
t3967:c0,t10084353:c4,2
t3967:c0,t10138978:c3,1
t3967:c0,t10059472:c3,1
t3967:c0,t6887888:c2,1
t3967:c0,t680164:c0,1
t3967:c0,t47423:c3,1
t3967:c0,t115249:c2,1
t3967:c0,t1021991:c2,1
t3967:c0,t8030692:c2,1
t3967:c0,t6000396:c1,1
t3967:c0,t7749676:c0,1
t3967:c0,t7360757:c0,1
t3967:c0,t10045688:c0,1
t3967:c0,t3295059:c3,1
t3967:c0,t1659746:c1,2
t3967:c0,t535225:c0,1
t3967:c0,t10094310:c0,4
t3967:c0,t10063193:c1,5
t3967:c0,t4237792:c0,1
t3967:c0,t1131325:c0,4
t3967:c0,t10288936:c1,2
t3967:c0,t5507445:c0,1
t3967:c0,t10092083:c2,1
t3967:c0,t8606921:c4,1
t3967:c0,t2642484:c0,6
t3967:c0,t1001449:c0,2
t3967:c0,t1550779:c0,3
t3967:c0,t10021036:c0,1
t3967:c0,t5081328:c0,3
t3967:c0,t6191990:c0,2
t3967:c0,t9197095:c0,1
t3967:c0,t6073407:c0,2
t3967:c0,t3248581:c0,3
t3967:c0,t8930570:c3,1
t3967:c0,t10220815:c8,1
t3967:c0,t8623925:c0,1
t3967:c0,t6629593:c0,1
t3967:c0,t5136589:c0,15
t3967:c0,t10016701:c3,1
t3967:c0,t7505814:c0,1
t3967:c0,t10202350:c0,1
t3967:c0,t10232042:c1,1
t3967:c0,t5410705:c6,1
t3967:c0,t1839410:c0,1
t3967:c0,t10181345:c2,1
t3967:c0,t3321760:c0,1
t3967:c0,t701738:c0,1
t3967:c0,t1390838:c0,2
t3967:c0,t6979267:c0,1
t3967:c0,t696657:c3,1
t3967:c0,t8930570:c0,3
t3967:c0,t3557382:c0,1
t3967:c0,t10052519:c0,1
t3967:c0,t10055558:c0,1
t3967:c0,t10197560:c0,1
t3967:c0,t8775866:c0,1
t3967:c0,t8023712:c1,1
t3967:c0,t10011464:c1,1
t3967:c0,t37265:c0,1
t3967:c0,t4341769:c0,2
t3967:c0,t10030536:c0,1
t3967:c0,t10240710:c1,1
t3967:c0,t9263337:c0,1
t3967:c0,t10172186:c6,1
t3967:c0,t10067437:c0,1
t3967:c0,t3082081:c1,1
t3967:c0,t9413315:c2,1
t3967:c0,t10304021:c2,1
t3967:c0,t3747265:c3,1
t3967:c0,t6322312:c7,1
t3967:c0,t3364278:c0,2
t3967:c0,t6832177:c0,1
t3967:c0,t8119137:c0,1
t3967:c0,t8718081:c0,1
t3967:c0,t8775866:c3,1
t3967:c0,t3952433:c1,1
t3967:c0,t10002820:c1,1
t3967:c0,t1828015:c22,1
t3967:c0,t9262857:c6,1
t3967:c0,t10184343:c6,1
t3967:c0,t6359470:c6,1
t3967:c0,t7614471:c0,1
t3967:c0,t10165129:c5,1
t3967:c0,t532033:c1,1
t3967:c0,t1596045:c1,1
t3967:c0,t5016003:c0,2
t3967:c0,t3952433:c0,1
t3967:c0,t8183565:c2,1
t3967:c0,t1390838:c2,1
t3967:c0,t3321760:c2,1
t3967:c0,t4811582:c2,1
t3967:c0,t5980613:c2,1
t3967:c0,t5911358:c0,4
t3967:c0,t6711631:c8,1
t3967:c0,t8183565:c3,1
t3967:c0,t5903373:c3,1
t3967:c0,t7067197:c3,1
t3967:c0,t9263337:c3,1
t3967:c0,t3553910:c3,1
t3967:c0,t6932615:c3,1
t3967:c0,t10276611:c3,1
t3967:c0,t10137800:c1,1
t3967:c0,t5622593:c0,1
t3967:c0,t10129417:c2,1
t3967:c0,t5011423:c2,1
t3967:c0,t906223:c0,3
t3967:c0,t10086202:c2,1
t3967:c0,t1301448:c3,1
t3967:c0,t10279155:c1,1
t3967:c0,t9540451:c1,1
t3967:c0,t7396483:c0,1
t3967:c0,t5011423:c6,4
t3967:c0,t10002820:c0,1
t3967:c0,t2612899:c0,1
t3967:c0,t9671222:c3,1
t3967:c0,t20241:c5,1
t3967:c0,t20241:c9,1
t3967:c0,t10290406:c1,1
t3967:c0,t7442:c4,1
t3967:c0,t7408743:c1,1
t3967:c0,t10292621:c2,1
t7378:c9,t2456584:c1,44
t7378:c9,t6923471:c4,20
t7378:c9,t4490020:c1,166
t7378:c9,t5498967:c1,125
t7378:c9,t7396483:c5,22
t7378:c9,t5879266:c4,18
t7378:c9,t8285286:c1,115
t7378:c9,t5640287:c8,2
t7378:c9,t6711631:c1,64
t7378:c9,t8700709:c2,190
t7378:c9,t2612899:c4,19
t7378:c9,t7067197:c4,11
t7378:c9,t7561259:c4,12
t7378:c9,t2218323:c4,13
t7378:c9,t102817:c1,5
t7378:c9,t10064580:c1,6
t7378:c9,t4542234:c1,109
t7378:c9,t3383237:c4,10
t7378:c9,t10054842:c1,9
t7378:c9,t5407894:c1,75
t7378:c9,t5813457:c1,73
t7378:c9,t8404423:c2,1
t7378:c9,t2992888:c2,183
t7378:c9,t7491525:c8,13
t7378:c9,t3553910:c4,11
t7378:c9,t6932615:c4,11
t7378:c9,t5769411:c3,45
t7378:c9,t8614580:c0,66
t7378:c9,t1381886:c4,9
t7378:c9,t6209022:c4,10
t7378:c9,t1797446:c2,5
t7378:c9,t353267:c2,7
t7378:c9,t3511945:c2,8
t7378:c9,t9394955:c2,4
t7378:c9,t5517316:c2,5
t7378:c9,t9721701:c2,4
t7378:c9,t8116718:c2,6
t7378:c9,t2992888:c0,40
t7378:c9,t1276527:c0,18
t7378:c9,t5981839:c0,18
t7378:c9,t8700709:c3,279
t7378:c9,t10238351:c4,2
t7378:c9,t9262857:c5,74
t7378:c9,t10017872:c3,4
t7378:c9,t6711631:c2,256
t7378:c9,t9184065:c4,16
t7378:c9,t10296658:c2,3
t7378:c9,t2579879:c2,1
t7378:c9,t9018020:c4,13
t7378:c9,t5980613:c4,10
t7378:c9,t1659746:c5,26
t7378:c9,t9263337:c4,12
t7378:c9,t3265765:c4,14
t7378:c9,t5903373:c4,12
t7378:c9,t5374414:c4,22
t7378:c9,t1683871:c0,12
t7378:c9,t7491525:c7,2
t7378:c9,t701738:c4,17
t7378:c9,t6174996:c5,27
t7378:c9,t8391425:c4,18
t7378:c9,t2185975:c1,24
t7378:c9,t549379:c1,23
t7378:c9,t6359497:c8,175
t7378:c9,t10027950:c2,3
t7378:c9,t7593231:c2,22
t7378:c9,t8023712:c4,20
t7378:c9,t8891993:c4,17
t7378:c9,t115249:c6,3
t7378:c9,t8403369:c0,24
t7378:c9,t9037196:c4,9
t7378:c9,t2096776:c0,20
t7378:c9,t3287297:c0,20
t7378:c9,t3295388:c0,20
t7378:c9,t4105424:c0,19
t7378:c9,t6261963:c0,19
t7378:c9,t7107284:c0,3
t7378:c9,t9682701:c1,18
t7378:c9,t213344:c0,3
t7378:c9,t1296201:c0,11
t7378:c9,t4986823:c0,40
t7378:c9,t9540451:c0,31
t7378:c9,t115249:c5,51
t7378:c9,t3207665:c4,14
t7378:c9,t10093966:c4,2
t7378:c9,t8775866:c4,12
t7378:c9,t582563:c0,26
t7378:c9,t5067905:c4,6
t7378:c9,t10283276:c1,6
t7378:c9,t7062870:c4,10
t7378:c9,t7550138:c0,15
t7378:c9,t1390838:c4,12
t7378:c9,t1492409:c2,7
t7378:c9,t10245990:c2,1
t7378:c9,t4978186:c5,2
t7378:c9,t1119059:c0,44
t7378:c9,t10045688:c1,1
t7378:c9,t1445889:c2,1
t7378:c9,t10115058:c4,3
t7378:c9,t4578061:c0,18
t7378:c9,t7593231:c1,26
t7378:c9,t3198605:c2,19
t7378:c9,t3423530:c1,4
t7378:c9,t532033:c1,2
t7378:c9,t8205499:c1,3
t7378:c9,t3650688:c1,3
t7378:c9,t1299993:c1,3
t7378:c9,t1596045:c1,1
t7378:c9,t9683542:c1,4
t7378:c9,t3333417:c1,3
t7378:c9,t4788910:c1,1
t7378:c9,t8035289:c1,2
t7378:c9,t9633321:c1,2
t7378:c9,t4532504:c1,3
t7378:c9,t785881:c0,1
t7378:c9,t6234706:c0,4
t7378:c9,t765755:c0,4
t7378:c9,t4148378:c4,11
t7378:c9,t4342260:c0,30
t7378:c9,t2729020:c0,1
t7378:c9,t1493212:c0,7
t7378:c9,t153249:c0,7
t7378:c9,t4274292:c0,7
t7378:c9,t5552800:c0,7
t7378:c9,t7552063:c0,7
t7378:c9,t8054442:c0,6
t7378:c9,t537686:c4,5
t7378:c9,t8758655:c0,3
t7378:c9,t4247558:c0,2
t7378:c9,t9819216:c0,4
t7378:c9,t5760189:c0,27
t7378:c9,t2266177:c0,1
t7378:c9,t7557232:c5,21
t7378:c9,t3690030:c0,2
t7378:c9,t1388363:c7,2
t7378:c9,t7926417:c7,1
t7378:c9,t6928371:c0,5
t7378:c9,t4388342:c0,5
t7378:c9,t537686:c0,5
t7378:c9,t8370264:c1,40
t7378:c9,t3672799:c0,1
t7378:c9,t4016900:c0,10
t7378:c9,t1043440:c0,1
t7378:c9,t7060096:c0,1
t7378:c9,t2135573:c0,6
t7378:c9,t8775866:c0,2
t7378:c9,t10056102:c0,10
t7378:c9,t5562157:c0,176
t7378:c9,t2284971:c6,1
t7378:c9,t5019484:c6,1
t7378:c9,t8477228:c4,5
t7378:c9,t5822367:c4,13
t7378:c9,t1692020:c0,6
t7378:c9,t2899292:c4,16
t7378:c9,t5016003:c0,1
t7378:c9,t7177937:c2,21
t7378:c9,t7396673:c2,21
t7378:c9,t7826255:c2,21
t7378:c9,t9295839:c0,6
t7378:c9,t8477228:c3,1
t7378:c9,t10045281:c0,1
t7378:c9,t5712479:c0,6
t7378:c9,t37265:c0,9
t7378:c9,t189276:c0,1
t7378:c9,t4095908:c0,2
t7378:c9,t1625826:c0,2
t7378:c9,t5129968:c0,16
t7378:c9,t1224543:c2,3
t7378:c9,t10052876:c4,14
t7378:c9,t7434640:c4,5
t7378:c9,t2456584:c2,14
t7378:c9,t8930570:c4,7
t7378:c9,t715296:c2,8
t7378:c9,t3350268:c0,4
t7378:c9,t5321914:c3,1
t7378:c9,t10086202:c2,1
t7378:c9,t10194873:c0,1
t7378:c9,t10020142:c1,3
t7378:c9,t3321760:c3,3
t7378:c9,t10181521:c0,2
t7378:c9,t2096776:c1,7
t7378:c9,t3287297:c1,7
t7378:c9,t3295388:c1,7
t7378:c9,t4105424:c1,7
t7378:c9,t6261963:c1,7
t7378:c9,t64353:c4,25
t7378:c9,t3504353:c0,1
t7378:c9,t8951244:c3,1
t7378:c9,t1013430:c1,4
t7378:c9,t9236551:c2,12
t7378:c9,t3321760:c4,12
t7378:c9,t1199711:c4,12
t7378:c9,t8941086:c4,12
t7378:c9,t10235239:c1,2
t7378:c9,t6711631:c10,23
t7378:c9,t8975586:c4,16
t7378:c9,t10010944:c2,5
t7378:c9,t9697980:c0,1
t7378:c9,t5063412:c4,20
t7378:c9,t47423:c4,13
t7378:c9,t1011006:c1,2
t7378:c9,t7050609:c2,7
t7378:c9,t10288936:c1,3
t7378:c9,t4180355:c1,2
t7378:c9,t9740446:c1,3
t7378:c9,t8183565:c4,12
t7378:c9,t8930570:c3,2
t7378:c9,t5229366:c3,3
t7378:c9,t3865734:c4,5
t7378:c9,t3968182:c4,5
t7378:c9,t3350268:c4,16
t7378:c9,t4917262:c0,2
t7378:c9,t9355764:c8,9
t7378:c9,t10271693:c3,17
t7378:c9,t1381007:c4,3
t7378:c9,t6890489:c2,35
t7378:c9,t6581779:c4,13
t7378:c9,t4854762:c0,43
t7378:c9,t8737262:c2,69
t7378:c9,t7319715:c2,67
t7378:c9,t9205827:c2,66
t7378:c9,t3278546:c0,50
t7378:c9,t1619700:c10,6
t7378:c9,t3082081:c1,6
t7378:c9,t10178239:c8,2
t7378:c9,t537686:c2,3
t7378:c9,t2090130:c4,15
t7378:c9,t10110142:c1,1
t7378:c9,t4139008:c1,15
t7378:c9,t1043440:c1,3
t7378:c9,t9624420:c3,23
t7378:c9,t6174996:c2,6
t7378:c9,t7557232:c1,1
t7378:c9,t3952433:c1,3
t7378:c9,t2135573:c1,2
t7378:c9,t561518:c0,9
t7378:c9,t1276527:c1,9
t7378:c9,t5981839:c1,9
t7378:c9,t8458946:c2,4
t7378:c9,t976953:c1,3
t7378:c9,t5878521:c1,2
t7378:c9,t3685616:c1,2
t7378:c9,t1619700:c2,2
t7378:c9,t2022569:c3,4
t7378:c9,t4867951:c3,8
t7378:c9,t8533787:c3,5
t7378:c9,t9168467:c3,7
t7378:c9,t4270238:c3,3
t7378:c9,t4001117:c2,15
t7378:c9,t751525:c1,4
t7378:c9,t9978842:c1,5
t7378:c9,t10016186:c0,2
t7378:c9,t4341769:c4,12
t7378:c9,t1133209:c0,10
t7378:c9,t7258489:c0,10
t7378:c9,t976953:c3,1
t7378:c9,t4180355:c3,1
t7378:c9,t1299993:c3,1
t7378:c9,t1596045:c3,1
t7378:c9,t3333417:c3,1
t7378:c9,t3685616:c3,2
t7378:c9,t9740446:c3,2
t7378:c9,t8035289:c3,2
t7378:c9,t4532504:c3,1
t7378:c9,t7600072:c1,3
t7378:c9,t3423530:c3,1
t7378:c9,t532033:c3,1
t7378:c9,t8205499:c3,1
t7378:c9,t3650688:c3,1
t7378:c9,t5878521:c3,1
t7378:c9,t9633321:c3,1
t7378:c9,t10018935:c2,2
t7378:c9,t9624420:c0,2
t7378:c9,t2022569:c1,6
t7378:c9,t9168467:c1,4
t7378:c9,t3295059:c1,4
t7378:c9,t3350268:c2,3
t7378:c9,t4917262:c1,33
t7378:c9,t1839410:c4,6
t7378:c9,t6349752:c8,1
t7378:c9,t6095116:c4,2
t7378:c9,t10197386:c1,3
t7378:c9,t4788910:c3,1
t7378:c9,t7505814:c0,1
t7378:c9,t9540451:c2,1
t7378:c9,t1040921:c4,3
t7378:c9,t2185975:c0,5
t7378:c9,t549379:c0,5
t7378:c9,t3144709:c4,22
t7378:c9,t5229366:c4,7
t7378:c9,t10262247:c0,1
t7378:c9,t1468991:c1,5
t7378:c9,t2122609:c1,5
t7378:c9,t4867951:c1,5
t7378:c9,t8533787:c1,5
t7378:c9,t4270238:c1,3
t7378:c9,t7112131:c1,3
t7378:c9,t3274228:c1,4
t7378:c9,t8715124:c1,4
t7378:c9,t1218059:c1,4
t7378:c9,t954394:c1,3
t7378:c9,t407041:c1,1
t7378:c9,t6174996:c6,3
t7378:c9,t10167605:c2,5
t7378:c9,t10007511:c1,1
t7378:c9,t1001818:c0,2
t7378:c9,t10217130:c1,5
t7378:c9,t10110599:c1,2
t7378:c9,t10086202:c3,1
t7378:c9,t2398276:c1,4
t7378:c9,t6449075:c0,10
t7378:c9,t4578061:c5,3
t7378:c9,t6191990:c0,1
t7378:c9,t10264535:c0,3
t7378:c9,t1120803:c1,6
t7378:c9,t3452737:c10,2
t7378:c9,t6349752:c1,4
t7378:c9,t10279155:c1,1
t7378:c9,t10207224:c2,2
t7378:c9,t5321914:c0,2
t7378:c9,t8951244:c0,4
t7378:c9,t6662186:c2,7
t7378:c9,t1839410:c3,2
t7378:c9,t3468704:c0,6
t7378:c9,t107325:c0,6
t7378:c9,t5982579:c0,5
t7378:c9,t267943:c0,5
t7378:c9,t3877552:c0,5
t7378:c9,t5230953:c0,5
t7378:c9,t3313927:c0,5
t7378:c9,t4786125:c0,5
t7378:c9,t5537457:c0,5
t7378:c9,t6119143:c0,7
t7378:c9,t7653017:c0,7
t7378:c9,t2948140:c0,4
t7378:c9,t3312362:c0,4
t7378:c9,t916417:c0,4
t7378:c9,t2913168:c0,4
t7378:c9,t4723103:c0,4
t7378:c9,t6400475:c0,4
t7378:c9,t9764595:c0,4
t7378:c9,t3364278:c0,7
t7378:c9,t6832177:c0,4
t7378:c9,t8119137:c0,4
t7378:c9,t8718081:c0,4
t7378:c9,t6977621:c0,11
t7378:c9,t10264535:c4,4
t7378:c9,t4631622:c0,12
t7378:c9,t9788813:c1,2
t7378:c9,t6959936:c1,12
t7378:c9,t10145134:c1,1
t7378:c9,t10264535:c2,4
t7378:c9,t102365:c0,1
t7378:c9,t9357242:c1,1
t7378:c9,t3248581:c0,2
t7378:c9,t952551:c1,1
t7378:c9,t1659746:c4,5
t7378:c9,t6540177:c5,3
t7378:c9,t2491403:c1,4
t7378:c9,t5135217:c1,4
t7378:c9,t4978186:c0,4
t7378:c9,t6156474:c1,9
t7378:c9,t1493212:c3,2
t7378:c9,t153249:c3,2
t7378:c9,t4274292:c3,2
t7378:c9,t5552800:c3,2
t7378:c9,t7552063:c3,2
t7378:c9,t8054442:c3,2
t7378:c9,t4917262:c2,1
t7378:c9,t1070454:c3,1
t7378:c9,t360436:c1,2
t7378:c9,t9788813:c2,5
t7378:c9,t5756420:c1,4
t7378:c9,t1468991:c3,6
t7378:c9,t2122609:c3,7
t7378:c9,t751525:c3,5
t7378:c9,t7112131:c3,6
t7378:c9,t9978842:c3,8
t7378:c9,t3274228:c3,6
t7378:c9,t8715124:c3,6
t7378:c9,t3295059:c3,6
t7378:c9,t4387083:c3,5
t7378:c9,t1218059:c3,4
t7378:c9,t954394:c3,6
t7378:c9,t407041:c3,9
t7378:c9,t3504353:c3,1
t7378:c9,t9413315:c1,2
t7378:c9,t4793846:c4,2
t7378:c9,t10302292:c2,1
t7378:c9,t8924273:c0,1
t7378:c9,t6081919:c1,1
t7378:c9,t8185707:c2,8
t7378:c9,t2185975:c2,2
t7378:c9,t549379:c2,2
t7378:c9,t8464537:c0,7
t7378:c9,t10275857:c0,1
t7378:c9,t6887888:c0,4
t7378:c9,t8606921:c1,2
t7378:c9,t1040921:c0,2
t7378:c9,t10296321:c1,1
t7378:c9,t1543479:c2,1
t7378:c9,t5117860:c2,1
t7378:c9,t7973360:c2,1
t7378:c9,t4077827:c1,1
t7378:c9,t2807626:c1,1
t7378:c9,t1330700:c1,1
t7378:c9,t8614580:c2,1
t7378:c9,t2445617:c16,1
t7378:c9,t5640287:c0,2
t7378:c9,t4387083:c1,1
t7378:c9,t6191990:c1,3
t7378:c9,t10069794:c2,1
t7378:c9,t6249940:c0,4
t7378:c9,t1343270:c5,3
t7378:c9,t2913449:c5,3
t7378:c9,t5594662:c5,3
t7378:c9,t1309567:c0,4
t7378:c9,t3747265:c9,5
t7378:c9,t3747265:c10,4
t7378:c9,t5150604:c10,3
t7378:c9,t2500705:c0,3
t7378:c9,t1265089:c0,11
t7378:c9,t3353490:c0,11
t7378:c9,t4937298:c0,11
t7378:c9,t4945772:c0,11
t7378:c9,t5029109:c0,11
t7378:c9,t8495834:c0,11
t7378:c9,t6359497:c1,7
t7378:c9,t10165556:c5,2
t7378:c9,t8023712:c0,2
t7378:c9,t7334860:c1,2
t7378:c9,t3729280:c4,2
t7378:c9,t5063412:c3,3
t7378:c9,t64353:c3,2
t7378:c9,t6769670:c1,2
t7378:c9,t4139008:c0,3
t7378:c9,t3452737:c2,1
t7378:c9,t8391425:c3,3
t7378:c9,t3265765:c3,3
t7378:c9,t2398276:c3,1
t7378:c9,t2448018:c0,26
t7378:c9,t2448018:c1,20
t7378:c9,t6887888:c3,3
t7378:c9,t3729280:c2,1
t7378:c9,t5980613:c3,1
t7378:c9,t5822367:c3,2
t7378:c9,t2398276:c0,2
t7378:c9,t10077552:c8,2
t7378:c9,t696657:c3,2
t7378:c9,t10052876:c3,2
t7378:c9,t1928103:c1,5
t7378:c9,t10235740:c0,2
t7378:c9,t4358853:c0,7
t7378:c9,t9203744:c0,7
t7378:c9,t3640173:c0,4
t7378:c9,t10254257:c6,6
t7378:c9,t1020821:c0,6
t7378:c9,t5150604:c9,2
t7378:c9,t6890489:c0,1
t7378:c9,t8391425:c0,1
t7378:c9,t5989235:c4,12
t7378:c9,t4940755:c2,7
t7378:c9,t2122609:c0,2
t7378:c9,t4270238:c0,2
t7378:c9,t7112131:c0,2
t7378:c9,t7645457:c0,2
t7378:c9,t9740446:c0,1
t7378:c9,t8035289:c0,1
t7378:c9,t407041:c0,2
t7378:c9,t10244859:c10,1
t7378:c9,t5989235:c2,7
t7378:c9,t4940755:c4,3
t7378:c9,t10077552:c0,1
t7378:c9,t3198605:c0,3
t7378:c9,t10016186:c1,1
t7378:c9,t4157550:c2,3
t7378:c9,t8580872:c0,4
t7378:c9,t4940755:c0,5
t7378:c9,t4811582:c3,2
t7378:c9,t5945866:c0,1
t7378:c9,t2022569:c2,3
t7378:c9,t1468991:c2,4
t7378:c9,t2122609:c2,3
t7378:c9,t4867951:c2,3
t7378:c9,t8533787:c2,4
t7378:c9,t9168467:c2,4
t7378:c9,t4270238:c2,3
t7378:c9,t7112131:c2,3
t7378:c9,t9683542:c2,7
t7378:c9,t3274228:c2,4
t7378:c9,t8715124:c2,4
t7378:c9,t3295059:c2,4
t7378:c9,t4387083:c2,3
t7378:c9,t9740446:c2,4
t7378:c9,t1218059:c2,4
t7378:c9,t4788910:c2,5
t7378:c9,t954394:c2,2
t7378:c9,t407041:c2,5
t7378:c9,t701738:c0,1
t7378:c9,t8737262:c0,3
t7378:c9,t7319715:c0,3
t7378:c9,t9205827:c0,2
t7378:c9,t5989235:c0,10
t7378:c9,t10064580:c0,1
t7378:c9,t8067341:c0,1
t7378:c9,t1659746:c1,2
t7378:c9,t2407473:c0,3
t7378:c9,t5321914:c4,7
t7378:c9,t8606921:c4,2
t7378:c9,t8737262:c3,5
t7378:c9,t7319715:c3,5
t7378:c9,t9205827:c3,5
t7378:c9,t3640173:c3,1
t7378:c9,t9263337:c0,1
t7378:c9,t8405041:c31,1
t7378:c9,t8975586:c3,2
t7378:c9,t10123484:c4,10
t7378:c9,t4824865:c0,11
t7378:c9,t6704953:c0,11
t7378:c9,t5755806:c0,3
t7378:c9,t4811582:c4,14
t7378:c9,t10292621:c2,1
t7378:c9,t10232042:c0,41
t7378:c9,t1201025:c0,6
t7378:c9,t8269220:c0,6
t7378:c9,t4341769:c0,1
t7378:c9,t8458946:c1,4
t7378:c9,t10125921:c0,3
t7378:c9,t1381007:c3,2
t7378:c9,t1126237:c5,1
t7378:c9,t9816392:c0,4
t7378:c9,t10246390:c3,1
t7378:c9,t7291414:c0,1
t7378:c9,t10126952:c0,2
t7378:c9,t4048039:c0,1
t7378:c9,t8380830:c0,1
t7378:c9,t9816392:c2,11
